Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD000604,CUST9728,jiomart,2025-03-09 03:29:30,38,Fruits & Vegetables,292,Items missing from order.,2,0,1
ORD000605,CUST8018,blinkit,2025-03-09 16:29:30,54,Personal Care,1482,"Very late delivery, not happy.",2,1,1
ORD000606,CUST7071,blinkit,2025-03-09 16:29:30,31,Beverages,165,"Not fresh, disappointed.",2,0,1
ORD000609,CUST6590,jiomart,2025-03-09 16:29:30,23,Dairy,486,"Fast delivery, great service!",5,0,0
ORD000610,CUST1207,swiggy instamart,2025-03-09 09:29:30,20,Personal Care,769,Wrong item delivered.,1,0,1
ORD000611,CUST7882,jiomart,2025-03-09 06:29:30,38,Snacks,252,Items missing from order.,2,0,1
ORD000612,CUST9031,swiggy instamart,2025-03-09 13:29:30,48,Beverages,689,Good quality products.,4,1,0
ORD000613,CUST2729,blinkit,2025-03-09 10:29:30,37,Beverages,140,Excellent experience!,5,0,0
ORD000620,CUST9548,jiomart,2025-03-09 10:29:30,38,Fruits & Vegetables,691,Quick and reliable!,5,0,0
ORD000623,CUST8921,swiggy instamart,2025-03-09 13:29:30,22,Personal Care,248,Excellent experience!,5,0,0
ORD000624,CUST8616,blinkit,2025-03-09 13:29:30,29,Grocery,292,Good quality products.,4,0,0
ORD000625,CUST8136,blinkit,2025-03-09 07:29:30,24,Beverages,160,Items missing from order.,2,0,1
ORD000626,CUST5397,swiggy instamart,2025-03-09 17:29:30,12,Dairy,665,Very satisfied with the service.,5,0,0
ORD000628,CUST5022,swiggy instamart,2025-03-09 11:29:30,32,Snacks,209,Items missing from order.,2,0,1
ORD000631,CUST8385,blinkit,2025-03-09 20:29:30,24,Fruits & Vegetables,377,"Easy to order, loved it!",5,0,0
ORD000633,CUST8613,jiomart,2025-03-09 02:29:30,8,Personal Care,1200,Quick and reliable!,5,0,0
ORD000639,CUST3979,swiggy instamart,2025-03-09 08:29:30,15,Dairy,162,"Horrible experience, never ordering again.",1,0,1
ORD000640,CUST8988,jiomart,2025-03-09 16:29:30,40,Dairy,103,Very satisfied with the service.,5,0,0
ORD000641,CUST4475,blinkit,2025-03-09 15:29:30,25,Grocery,1278,Packaging could be better.,3,0,0
ORD000643,CUST5232,swiggy instamart,2025-03-09 19:29:30,10,Snacks,215,"Horrible experience, never ordering again.",1,0,1
ORD000645,CUST5581,jiomart,2025-03-09 08:29:30,31,Beverages,543,Good quality products.,4,0,0
ORD000647,CUST1166,blinkit,2025-03-09 04:29:30,22,Grocery,1261,Delivery person was rude.,2,0,1
ORD000648,CUST9464,blinkit,2025-03-09 15:29:30,27,Grocery,1412,Packaging could be better.,3,0,0
ORD000650,CUST2402,jiomart,2025-03-09 17:29:30,25,Dairy,755,Quick and reliable!,5,0,0
ORD000654,CUST4937,jiomart,2025-03-09 20:29:30,33,Dairy,177,Very satisfied with the service.,5,0,0
ORD000655,CUST8800,jiomart,2025-03-09 23:29:30,34,Fruits & Vegetables,426,"Horrible experience, never ordering again.",1,0,1
ORD000657,CUST8342,swiggy instamart,2025-03-09 22:29:30,27,Grocery,826,Delivery person was rude.,2,0,1
ORD000658,CUST1282,jiomart,2025-03-09 04:29:30,23,Personal Care,983,Items missing from order.,2,0,1
ORD000660,CUST5820,swiggy instamart,2025-03-09 23:29:30,24,Grocery,1198,"Easy to order, loved it!",5,0,0
ORD000663,CUST4986,blinkit,2025-03-09 03:29:30,32,Grocery,412,"Horrible experience, never ordering again.",1,0,1
ORD000669,CUST7971,blinkit,2025-03-09 01:29:30,38,Snacks,445,Good quality products.,4,0,0
ORD000670,CUST6419,jiomart,2025-03-09 06:29:30,21,Beverages,198,Good quality products.,4,0,0
ORD000671,CUST6764,blinkit,2025-03-09 20:29:30,26,Dairy,721,Wrong item delivered.,1,0,1
ORD000678,CUST4155,blinkit,2025-03-09 17:29:30,25,Grocery,835,Quick and reliable!,5,0,0
ORD000681,CUST9779,blinkit,2025-03-09 00:29:30,31,Grocery,1118,Items missing from order.,2,0,1
ORD000682,CUST4033,swiggy instamart,2025-03-09 09:29:30,46,Beverages,477,"Horrible experience, never ordering again.",1,1,1
ORD000684,CUST4545,blinkit,2025-03-09 21:29:30,40,Grocery,1071,Items missing from order.,2,0,1
ORD000687,CUST9595,jiomart,2025-03-09 05:29:30,20,Fruits & Vegetables,625,Quick and reliable!,5,0,0
ORD000689,CUST2647,swiggy instamart,2025-03-09 21:29:30,34,Fruits & Vegetables,665,Very satisfied with the service.,5,0,0
ORD000692,CUST4727,blinkit,2025-03-09 21:29:30,14,Dairy,733,Good quality products.,4,0,0
ORD000694,CUST3939,jiomart,2025-03-09 18:29:30,31,Snacks,267,Good quality products.,4,0,0
ORD000698,CUST3073,blinkit,2025-03-09 17:29:30,26,Grocery,424,Packaging could be better.,3,0,0
ORD000699,CUST5494,blinkit,2025-03-09 22:29:30,50,Snacks,455,"Easy to order, loved it!",5,1,0
ORD000703,CUST3068,blinkit,2025-03-09 05:29:30,37,Personal Care,330,Good quality products.,4,0,0
ORD000704,CUST9042,blinkit,2025-03-09 05:29:30,11,Fruits & Vegetables,275,"Very late delivery, not happy.",2,0,1
ORD000706,CUST1200,swiggy instamart,2025-03-09 18:29:30,19,Dairy,251,Excellent experience!,5,0,0
ORD000708,CUST8690,jiomart,2025-03-09 18:29:30,40,Fruits & Vegetables,481,Quick and reliable!,5,0,0
ORD000712,CUST4020,swiggy instamart,2025-03-09 18:29:30,34,Grocery,732,Packaging could be better.,3,0,0
ORD000720,CUST2213,jiomart,2025-03-09 04:29:30,14,Dairy,215,Items missing from order.,2,0,1
ORD000721,CUST1878,swiggy instamart,2025-03-09 22:29:30,33,Fruits & Vegetables,142,"Fast delivery, great service!",5,0,0
ORD000723,CUST3444,blinkit,2025-03-09 11:29:30,47,Dairy,628,Packaging could be better.,3,1,0
ORD000727,CUST2940,blinkit,2025-03-09 03:29:30,27,Dairy,160,Delivery person was rude.,2,0,1
ORD000730,CUST9561,swiggy instamart,2025-03-09 11:29:30,18,Snacks,364,Very satisfied with the service.,5,0,0
ORD000733,CUST8253,swiggy instamart,2025-03-09 11:29:30,48,Personal Care,669,Items missing from order.,2,1,1
ORD000736,CUST6003,blinkit,2025-03-09 18:29:30,32,Grocery,1095,Packaging could be better.,3,0,0
ORD000737,CUST1986,jiomart,2025-03-09 07:29:30,24,Snacks,340,"Horrible experience, never ordering again.",1,0,1
ORD000740,CUST4457,swiggy instamart,2025-03-09 20:29:30,34,Beverages,847,Good quality products.,4,0,0
ORD000742,CUST2330,swiggy instamart,2025-03-09 02:29:30,33,Grocery,491,Good quality products.,4,0,0
ORD000743,CUST3573,jiomart,2025-03-09 07:29:30,16,Grocery,981,Delivery person was rude.,2,0,1
ORD000744,CUST4929,blinkit,2025-03-09 12:29:30,33,Dairy,361,"Fast delivery, great service!",5,0,0
ORD000746,CUST2229,jiomart,2025-03-09 12:29:30,37,Beverages,988,"Fast delivery, great service!",5,0,0
ORD000749,CUST7693,blinkit,2025-03-09 15:29:30,24,Dairy,102,"Easy to order, loved it!",5,0,0
ORD000757,CUST8438,blinkit,2025-03-09 16:29:30,31,Snacks,273,Good quality products.,4,0,0
ORD000758,CUST2166,swiggy instamart,2025-03-09 23:29:30,40,Grocery,1101,"Easy to order, loved it!",5,0,0
ORD000761,CUST4241,blinkit,2025-03-09 08:29:30,33,Beverages,589,Packaging could be better.,3,0,0
ORD000762,CUST7965,blinkit,2025-03-09 17:29:30,27,Snacks,349,"Fast delivery, great service!",5,0,0
ORD000763,CUST2880,blinkit,2025-03-09 16:29:30,31,Grocery,1046,"Not fresh, disappointed.",2,0,1
ORD000769,CUST2169,blinkit,2025-03-09 09:29:30,31,Fruits & Vegetables,392,Delivery person was rude.,2,0,1
ORD000770,CUST1977,jiomart,2025-03-09 23:29:30,23,Dairy,107,"Fast delivery, great service!",5,0,0
ORD000773,CUST5728,blinkit,2025-03-09 07:29:30,44,Fruits & Vegetables,682,Excellent experience!,5,1,0
ORD000774,CUST8195,jiomart,2025-03-09 08:29:30,35,Beverages,300,Quick and reliable!,5,0,0
ORD000775,CUST3037,blinkit,2025-03-09 18:29:30,32,Fruits & Vegetables,600,"Not fresh, disappointed.",2,0,1
ORD000776,CUST8679,swiggy instamart,2025-03-09 03:29:30,33,Grocery,444,Packaging could be better.,3,0,0
ORD000780,CUST9199,blinkit,2025-03-09 15:29:30,26,Personal Care,1407,"Easy to order, loved it!",5,0,0
ORD000788,CUST5102,swiggy instamart,2025-03-09 12:29:30,23,Dairy,258,"Very late delivery, not happy.",2,0,1
ORD000789,CUST1423,blinkit,2025-03-09 14:29:30,24,Fruits & Vegetables,329,Very satisfied with the service.,5,0,0
ORD000791,CUST4750,blinkit,2025-03-09 04:29:30,40,Snacks,450,Excellent experience!,5,0,0
ORD000797,CUST9502,blinkit,2025-03-09 18:29:30,28,Grocery,621,Very satisfied with the service.,5,0,0
ORD000798,CUST8245,swiggy instamart,2025-03-09 02:29:30,27,Snacks,61,"Very late delivery, not happy.",2,0,1
ORD000804,CUST8700,swiggy instamart,2025-03-09 01:29:30,18,Fruits & Vegetables,139,Packaging could be better.,3,0,0
ORD000807,CUST6460,jiomart,2025-03-09 14:29:30,42,Beverages,329,Delivery person was rude.,2,1,1
ORD000809,CUST2713,blinkit,2025-03-09 06:29:30,30,Fruits & Vegetables,295,"Fast delivery, great service!",5,0,0
ORD000811,CUST6403,blinkit,2025-03-09 07:29:30,38,Dairy,291,Wrong item delivered.,1,0,1
ORD000812,CUST7744,swiggy instamart,2025-03-09 09:29:30,50,Personal Care,961,Quick and reliable!,5,1,0
ORD000817,CUST8451,jiomart,2025-03-09 08:29:30,11,Fruits & Vegetables,382,"Fast delivery, great service!",5,0,0
ORD000818,CUST2442,jiomart,2025-03-09 15:29:30,20,Fruits & Vegetables,313,Excellent experience!,5,0,0
ORD000822,CUST2899,blinkit,2025-03-09 20:29:30,27,Snacks,206,Excellent experience!,5,0,0
ORD000825,CUST1018,jiomart,2025-03-09 19:29:30,17,Grocery,498,"Very late delivery, not happy.",2,0,1
ORD000827,CUST8569,jiomart,2025-03-09 16:29:30,21,Personal Care,448,Wrong item delivered.,1,0,1
ORD000828,CUST7770,swiggy instamart,2025-03-09 04:29:30,39,Beverages,864,Excellent experience!,5,0,0
ORD000829,CUST1888,swiggy instamart,2025-03-09 21:29:30,35,Grocery,1377,Items missing from order.,2,0,1
ORD000831,CUST9494,swiggy instamart,2025-03-09 09:29:30,41,Personal Care,228,Items missing from order.,2,1,1
ORD000832,CUST6927,swiggy instamart,2025-03-09 13:29:30,9,Beverages,169,"Horrible experience, never ordering again.",1,0,1
ORD000834,CUST8242,swiggy instamart,2025-03-09 13:29:30,37,Dairy,550,Delivery person was rude.,2,0,1
ORD000835,CUST1845,jiomart,2025-03-09 08:29:30,27,Grocery,1050,Excellent experience!,5,0,0
ORD000836,CUST4335,jiomart,2025-03-09 06:29:30,18,Beverages,838,Items missing from order.,2,0,1
ORD000840,CUST5719,blinkit,2025-03-09 05:29:30,18,Fruits & Vegetables,121,Good quality products.,4,0,0
ORD000842,CUST8941,blinkit,2025-03-09 03:29:30,27,Fruits & Vegetables,281,"Easy to order, loved it!",5,0,0
ORD000843,CUST2989,jiomart,2025-03-09 02:29:30,27,Personal Care,683,Very satisfied with the service.,5,0,0
ORD000844,CUST1472,swiggy instamart,2025-03-09 22:29:30,46,Grocery,1365,Items missing from order.,2,1,1
ORD000845,CUST4920,jiomart,2025-03-09 00:29:30,46,Dairy,340,Excellent experience!,5,1,0
ORD000849,CUST7684,blinkit,2025-03-09 06:29:30,30,Fruits & Vegetables,317,Items missing from order.,2,0,1
ORD000850,CUST2527,blinkit,2025-03-09 08:29:30,32,Beverages,421,Excellent experience!,5,0,0
ORD000854,CUST2924,blinkit,2025-03-09 21:29:30,30,Snacks,307,"Easy to order, loved it!",5,0,0
ORD000856,CUST9165,swiggy instamart,2025-03-09 12:29:30,43,Personal Care,1453,Quick and reliable!,5,1,0
ORD000860,CUST7807,blinkit,2025-03-09 06:29:30,35,Fruits & Vegetables,478,Excellent experience!,5,0,0
ORD000865,CUST3369,jiomart,2025-03-09 23:29:30,26,Beverages,654,Wrong item delivered.,1,0,1
ORD000869,CUST3236,jiomart,2025-03-09 19:29:30,18,Snacks,395,"Not fresh, disappointed.",2,0,1
ORD000872,CUST7798,swiggy instamart,2025-03-09 11:29:30,13,Personal Care,246,"Horrible experience, never ordering again.",1,0,1
ORD000875,CUST5377,jiomart,2025-03-09 04:29:30,37,Grocery,850,"Horrible experience, never ordering again.",1,0,1
ORD000876,CUST1042,jiomart,2025-03-09 09:29:30,9,Snacks,188,Excellent experience!,5,0,0
ORD000877,CUST5634,blinkit,2025-03-09 06:29:30,44,Dairy,359,"Easy to order, loved it!",5,1,0
ORD000879,CUST9022,blinkit,2025-03-09 13:29:30,28,Fruits & Vegetables,539,Very satisfied with the service.,5,0,0
ORD000883,CUST8935,blinkit,2025-03-09 08:29:30,38,Grocery,501,"Very late delivery, not happy.",2,0,1
ORD000885,CUST6446,swiggy instamart,2025-03-09 17:29:30,14,Fruits & Vegetables,395,"Not fresh, disappointed.",2,0,1
ORD000887,CUST7180,blinkit,2025-03-09 05:29:30,23,Personal Care,678,"Very late delivery, not happy.",2,0,1
ORD000889,CUST6272,blinkit,2025-03-09 09:29:30,30,Grocery,1118,"Very late delivery, not happy.",2,0,1
ORD000894,CUST7730,swiggy instamart,2025-03-09 08:29:30,16,Beverages,701,Delivery person was rude.,2,0,1
ORD000898,CUST7246,swiggy instamart,2025-03-09 01:29:30,19,Grocery,793,Wrong item delivered.,1,0,1
ORD000899,CUST7325,swiggy instamart,2025-03-09 07:29:30,32,Grocery,741,"Easy to order, loved it!",5,0,0
ORD000900,CUST3492,blinkit,2025-03-09 07:29:30,20,Grocery,907,Very satisfied with the service.,5,0,0
ORD000901,CUST9115,jiomart,2025-03-09 17:29:30,9,Beverages,764,"Fast delivery, great service!",5,0,0
ORD000905,CUST6439,jiomart,2025-03-09 18:29:30,42,Beverages,119,Good quality products.,4,1,0
ORD000910,CUST8486,jiomart,2025-03-09 18:29:30,20,Snacks,76,Packaging could be better.,3,0,0
ORD000911,CUST1251,jiomart,2025-03-09 10:29:30,33,Fruits & Vegetables,172,"Not fresh, disappointed.",2,0,1
ORD000919,CUST7512,jiomart,2025-03-09 15:29:30,31,Beverages,761,"Easy to order, loved it!",5,0,0
ORD000926,CUST9864,swiggy instamart,2025-03-09 04:29:30,39,Personal Care,1104,"Easy to order, loved it!",5,0,0
ORD000927,CUST1588,swiggy instamart,2025-03-09 09:29:30,37,Dairy,570,"Very late delivery, not happy.",2,0,1
ORD000929,CUST4846,swiggy instamart,2025-03-09 13:29:30,42,Personal Care,102,"Fast delivery, great service!",5,1,0
ORD000933,CUST8110,jiomart,2025-03-09 05:29:30,38,Dairy,622,Good quality products.,4,0,0
ORD000935,CUST2646,jiomart,2025-03-09 02:29:30,39,Personal Care,1410,"Fast delivery, great service!",5,0,0
ORD000937,CUST3725,swiggy instamart,2025-03-09 04:29:30,25,Grocery,540,Very satisfied with the service.,5,0,0
ORD000938,CUST5906,jiomart,2025-03-09 13:29:30,35,Beverages,759,"Very late delivery, not happy.",2,0,1
ORD000939,CUST1474,jiomart,2025-03-09 02:29:30,34,Beverages,705,"Not fresh, disappointed.",2,0,1
ORD000943,CUST5806,swiggy instamart,2025-03-09 21:29:30,22,Fruits & Vegetables,564,Excellent experience!,5,0,0
ORD000944,CUST6873,jiomart,2025-03-09 20:29:30,32,Fruits & Vegetables,82,Packaging could be better.,3,0,0
ORD000952,CUST3785,blinkit,2025-03-09 15:29:30,13,Fruits & Vegetables,631,Delivery person was rude.,2,0,1
ORD000957,CUST9153,swiggy instamart,2025-03-09 23:29:30,47,Fruits & Vegetables,371,"Horrible experience, never ordering again.",1,1,1
ORD000958,CUST3344,blinkit,2025-03-09 20:29:30,30,Personal Care,292,Good quality products.,4,0,0
ORD000960,CUST8555,blinkit,2025-03-09 17:29:30,33,Dairy,603,Quick and reliable!,5,0,0
ORD000961,CUST5161,blinkit,2025-03-09 04:29:30,32,Dairy,665,"Not fresh, disappointed.",2,0,1
ORD000963,CUST5183,jiomart,2025-03-09 16:29:30,27,Beverages,584,Good quality products.,4,0,0
ORD000965,CUST8622,blinkit,2025-03-09 17:29:30,35,Beverages,125,Packaging could be better.,3,0,0
ORD000966,CUST5712,swiggy instamart,2025-03-09 03:29:30,8,Snacks,123,Items missing from order.,2,0,1
ORD000967,CUST9955,jiomart,2025-03-09 22:29:30,40,Grocery,942,Good quality products.,4,0,0
ORD000972,CUST5901,blinkit,2025-03-09 04:29:30,31,Grocery,1182,"Fast delivery, great service!",5,0,0
ORD000973,CUST7951,jiomart,2025-03-09 11:29:30,43,Snacks,396,"Not fresh, disappointed.",2,1,1
ORD000974,CUST5097,swiggy instamart,2025-03-09 11:29:30,12,Personal Care,894,Packaging could be better.,3,0,0
ORD000976,CUST5949,blinkit,2025-03-09 04:29:30,24,Beverages,843,"Very late delivery, not happy.",2,0,1
ORD000977,CUST4263,swiggy instamart,2025-03-09 07:29:30,43,Personal Care,197,Good quality products.,4,1,0
ORD000986,CUST1359,blinkit,2025-03-09 22:29:30,34,Snacks,117,Items missing from order.,2,0,1
ORD000990,CUST1803,swiggy instamart,2025-03-09 14:29:30,20,Beverages,484,Good quality products.,4,0,0
ORD000992,CUST5689,jiomart,2025-03-09 02:29:30,27,Fruits & Vegetables,379,Items missing from order.,2,0,1
ORD000995,CUST4588,swiggy instamart,2025-03-09 01:29:30,29,Beverages,974,"Fast delivery, great service!",5,0,0
ORD000996,CUST4115,swiggy instamart,2025-03-09 00:29:30,31,Snacks,94,"Very late delivery, not happy.",2,0,1
ORD000997,CUST5106,swiggy instamart,2025-03-09 16:29:30,27,Dairy,190,"Horrible experience, never ordering again.",1,0,1
ORD000998,CUST3240,jiomart,2025-03-09 04:29:30,23,Beverages,186,Wrong item delivered.,1,0,1
ORD000999,CUST2591,jiomart,2025-03-09 02:29:30,30,Dairy,607,Quick and reliable!,5,0,0
ORD001001,CUST6061,jiomart,2025-03-09 11:29:30,38,Grocery,1106,Wrong item delivered.,1,0,1
ORD001003,CUST1546,jiomart,2025-03-09 01:29:30,20,Fruits & Vegetables,574,Delivery person was rude.,2,0,1
ORD001007,CUST5835,swiggy instamart,2025-03-09 10:29:30,42,Fruits & Vegetables,416,Excellent experience!,5,1,0
ORD001008,CUST6352,swiggy instamart,2025-03-09 15:29:30,40,Beverages,927,"Horrible experience, never ordering again.",1,0,1
ORD001009,CUST7807,jiomart,2025-03-09 09:29:30,18,Snacks,70,"Not fresh, disappointed.",2,0,1
ORD001010,CUST3877,jiomart,2025-03-09 01:29:30,18,Grocery,1293,Very satisfied with the service.,5,0,0
ORD001015,CUST9697,swiggy instamart,2025-03-09 18:29:30,15,Fruits & Vegetables,318,Excellent experience!,5,0,0
ORD001017,CUST5465,swiggy instamart,2025-03-09 03:29:30,40,Fruits & Vegetables,612,Delivery person was rude.,2,0,1
ORD001018,CUST3695,blinkit,2025-03-09 19:29:30,16,Beverages,589,Delivery person was rude.,2,0,1
ORD001020,CUST8894,jiomart,2025-03-09 00:29:30,28,Grocery,1373,Good quality products.,4,0,0
ORD001024,CUST8673,blinkit,2025-03-09 01:29:30,32,Beverages,291,Very satisfied with the service.,5,0,0
ORD001027,CUST4696,swiggy instamart,2025-03-09 21:29:30,42,Beverages,660,Wrong item delivered.,1,1,1
ORD001028,CUST7511,swiggy instamart,2025-03-09 04:29:30,31,Personal Care,1613,Excellent experience!,5,0,0
ORD001029,CUST6992,jiomart,2025-03-09 00:29:30,36,Fruits & Vegetables,312,Excellent experience!,5,0,0
ORD001030,CUST2479,blinkit,2025-03-09 18:29:30,32,Snacks,261,"Easy to order, loved it!",5,0,0
ORD001033,CUST5332,blinkit,2025-03-09 07:29:30,30,Personal Care,1142,Quick and reliable!,5,0,0
ORD001034,CUST9791,swiggy instamart,2025-03-09 04:29:30,28,Grocery,840,Quick and reliable!,5,0,0
ORD001035,CUST3024,swiggy instamart,2025-03-09 14:29:30,24,Snacks,168,Very satisfied with the service.,5,0,0
ORD001036,CUST8451,swiggy instamart,2025-03-09 13:29:30,35,Fruits & Vegetables,66,Wrong item delivered.,1,0,1
ORD001037,CUST7038,blinkit,2025-03-09 22:29:30,41,Fruits & Vegetables,72,"Horrible experience, never ordering again.",1,1,1
ORD001038,CUST5295,swiggy instamart,2025-03-09 17:29:30,32,Fruits & Vegetables,216,"Not fresh, disappointed.",2,0,1
ORD001040,CUST7086,jiomart,2025-03-09 20:29:30,25,Personal Care,1530,Good quality products.,4,0,0
ORD001043,CUST8724,jiomart,2025-03-09 08:29:30,5,Beverages,176,Very satisfied with the service.,5,0,0
ORD001050,CUST7689,swiggy instamart,2025-03-09 17:29:30,23,Snacks,301,Quick and reliable!,5,0,0
ORD001051,CUST2911,swiggy instamart,2025-03-09 12:29:30,24,Beverages,623,"Very late delivery, not happy.",2,0,1
ORD001055,CUST5986,jiomart,2025-03-09 22:29:30,37,Fruits & Vegetables,699,Delivery person was rude.,2,0,1
ORD001059,CUST4846,blinkit,2025-03-09 14:29:30,33,Personal Care,1630,Very satisfied with the service.,5,0,0
ORD001062,CUST7367,swiggy instamart,2025-03-09 03:29:30,21,Beverages,900,Wrong item delivered.,1,0,1
ORD001065,CUST9850,swiggy instamart,2025-03-09 19:29:30,53,Dairy,350,"Easy to order, loved it!",5,1,0
ORD001066,CUST7866,jiomart,2025-03-09 19:29:30,29,Beverages,457,Packaging could be better.,3,0,0
ORD001069,CUST2622,swiggy instamart,2025-03-09 20:29:30,27,Grocery,1052,"Easy to order, loved it!",5,0,0
ORD001070,CUST9017,swiggy instamart,2025-03-09 18:29:30,17,Fruits & Vegetables,628,"Very late delivery, not happy.",2,0,1
ORD001074,CUST7070,blinkit,2025-03-09 01:29:30,39,Beverages,689,Excellent experience!,5,0,0
ORD001076,CUST8264,jiomart,2025-03-09 03:29:30,24,Grocery,882,Packaging could be better.,3,0,0
ORD001077,CUST8285,jiomart,2025-03-09 12:29:30,5,Beverages,301,Good quality products.,4,0,0
ORD001078,CUST4868,blinkit,2025-03-09 01:29:30,47,Dairy,225,Very satisfied with the service.,5,1,0
ORD001080,CUST2627,blinkit,2025-03-09 09:29:30,25,Dairy,198,"Not fresh, disappointed.",2,0,1
ORD001083,CUST6876,blinkit,2025-03-09 07:29:30,34,Beverages,201,Packaging could be better.,3,0,0
ORD001084,CUST1992,swiggy instamart,2025-03-09 20:29:30,32,Beverages,391,Good quality products.,4,0,0
ORD001091,CUST4475,jiomart,2025-03-09 18:29:30,29,Snacks,120,"Easy to order, loved it!",5,0,0
ORD001093,CUST1828,swiggy instamart,2025-03-09 17:29:30,38,Snacks,328,"Very late delivery, not happy.",2,0,1
ORD001094,CUST6464,swiggy instamart,2025-03-09 04:29:30,33,Grocery,268,Quick and reliable!,5,0,0
ORD001095,CUST4990,blinkit,2025-03-09 14:29:30,24,Beverages,746,Quick and reliable!,5,0,0
ORD001098,CUST2124,blinkit,2025-03-09 01:29:30,31,Beverages,172,"Horrible experience, never ordering again.",1,0,1
